Player,H_T,Pitcher,P_T,PA,AB,H,2B,3B,HR,RBI,BB,SO,BA,OBP,SLG,OPS,SH,SF,IBB,HBP,GIDP,Current Tm,Player-additional
Ketel Marte,S,Dakota Hudson,R,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,COL,versus-finder.cgi?request=1&player_id1=marte-000ket&player_id2=hudson000dak&year_min=2022&year_max=2022&seasons_type=forall
Dansby Swanson,R,Dakota Hudson,R,3,3,2,2,0,0,3,0,0,0.66700000000000004,0.66700000000000004,1.333,2,0,0,0,0,0,COL,versus-finder.cgi?request=1&player_id1=swanso001dan&player_id2=hudson000dak&year_min=2022&year_max=2022&seasons_type=forall
Juan Soto,L,Dakota Hudson,R,2,0,0,0,0,0,0,2,0,"",1,"","",0,0,0,0,0,COL,versus-finder.cgi?request=1&player_id1=soto--003jua&player_id2=hudson000dak&year_min=2022&year_max=2022&seasons_type=forall
Randy Arozarena,R,Dakota Hudson,R,3,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,COL,versus-finder.cgi?request=1&player_id1=arroza000ran&player_id2=hudson000dak&year_min=2022&year_max=2022&seasons_type=forall
Christopher Morel,R,Dakota Hudson,R,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,COL,versus-finder.cgi?request=1&player_id1=morel-000chr&player_id2=hudson000dak&year_min=2022&year_max=2022&seasons_type=forall
Pete Alonso,R,Dakota Hudson,R,2,2,1,0,0,0,1,0,0,0.5,0.5,0.5,1,0,0,0,0,1,COL,versus-finder.cgi?request=1&player_id1=alonso000pet&player_id2=hudson000dak&year_min=2022&year_max=2022&seasons_type=forall
Nick Castellanos,R,Dakota Hudson,R,3,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,COL,versus-finder.cgi?request=1&player_id1=castel002nic&player_id2=hudson000dak&year_min=2022&year_max=2022&seasons_type=forall
Brandon Nimmo,L,Dakota Hudson,R,3,3,1,0,0,0,1,0,0,0.33300000000000002,0.33300000000000002,0.33300000000000002,0.66700000000000004,0,0,0,0,0,COL,versus-finder.cgi?request=1&player_id1=nimmo-000bra&player_id2=hudson000dak&year_min=2022&year_max=2022&seasons_type=forall
Jeff McNeil,L,Dakota Hudson,R,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,COL,versus-finder.cgi?request=1&player_id1=mcneil000jef&player_id2=hudson000dak&year_min=2022&year_max=2022&seasons_type=forall
Ketel Marte,S,José Ruiz,R,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",versus-finder.cgi?request=1&player_id1=marte-000ket&player_id2=ruiz--008jos&year_min=2022&year_max=2022&seasons_type=forall
Christopher Morel,R,José Ruiz,R,1,0,0,0,0,0,0,1,0,"",1,"","",0,0,0,0,0,"",versus-finder.cgi?request=1&player_id1=morel-000chr&player_id2=ruiz--008jos&year_min=2022&year_max=2022&seasons_type=forall
Jorge Polanco,S,José Ruiz,R,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"",versus-finder.cgi?request=1&player_id1=polanc001jor&player_id2=ruiz--008jos&year_min=2022&year_max=2022&seasons_type=forall
Ketel Marte,S,Ryan Pepiot,R,3,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,TBD,versus-finder.cgi?request=1&player_id1=marte-000ket&player_id2=pepiot000rya&year_min=2022&year_max=2022&seasons_type=forall
Juan Soto,L,Ryan Pepiot,R,1,0,0,0,0,0,0,1,0,"",1,"","",0,0,0,0,0,TBD,versus-finder.cgi?request=1&player_id1=soto--003jua&player_id2=pepiot000rya&year_min=2022&year_max=2022&seasons_type=forall
Jorge Polanco,S,Ryan Pepiot,R,2,2,1,0,0,1,3,0,0,0.5,0.5,2,2.5,0,0,0,0,0,TBD,versus-finder.cgi?request=1&player_id1=polanc001jor&player_id2=pepiot000rya&year_min=2022&year_max=2022&seasons_type=forall
Juan Soto,L,Ryne Nelson,R,6,5,1,0,0,1,1,1,1,0.2,0.33300000000000002,0.8,1.133,0,0,0,0,0,ARI,versus-finder.cgi?request=1&player_id1=soto--003jua&player_id2=nelson002ryn&year_min=2022&year_max=2022&seasons_type=forall
Jose Abreu,R,Gregory Soto,L,4,4,1,0,0,0,0,0,2,0.25,0.25,0.25,0.5,0,0,0,0,0,PHI,versus-finder.cgi?request=1&player_id1=abreu-009jos&player_id2=soto--001gre&year_min=2022&year_max=2022&seasons_type=forall
Sean Murphy,R,Gregory Soto,L,1,0,0,0,0,0,0,1,0,"",1,"","",0,0,0,0,0,PHI,versus-finder.cgi?request=1&player_id1=murphy006sea&player_id2=soto--001gre&year_min=2022&year_max=2022&seasons_type=forall
Jorge Polanco,S,Gregory Soto,L,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PHI,versus-finder.cgi?request=1&player_id1=polanc001jor&player_id2=soto--001gre&year_min=2022&year_max=2022&seasons_type=forall
Jose Abreu,R,Jameson Taillon,R,3,3,1,0,0,0,0,0,1,0.33300000000000002,0.33300000000000002,0.33300000000000002,0.66700000000000004,0,0,0,0,0,CHC,versus-finder.cgi?request=1&player_id1=abreu-009jos&player_id2=taillo001jam&year_min=2022&year_max=2022&seasons_type=forall
Sean Murphy,R,Jameson Taillon,R,3,3,1,0,0,0,0,0,0,0.33300000000000002,0.33300000000000002,0.33300000000000002,0.66700000000000004,0,0,0,0,0,CHC,versus-finder.cgi?request=1&player_id1=murphy006sea&player_id2=taillo001jam&year_min=2022&year_max=2022&seasons_type=forall
Randy Arozarena,R,Jameson Taillon,R,6,6,1,0,0,0,0,0,2,0.16700000000000001,0.16700000000000001,0.16700000000000001,0.33300000000000002,0,0,0,0,0,CHC,versus-finder.cgi?request=1&player_id1=arroza000ran&player_id2=taillo001jam&year_min=2022&year_max=2022&seasons_type=forall
Christopher Morel,R,Jameson Taillon,R,3,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,CHC,versus-finder.cgi?request=1&player_id1=morel-000chr&player_id2=taillo001jam&year_min=2022&year_max=2022&seasons_type=forall
Jorge Polanco,S,Jameson Taillon,R,3,3,3,1,0,1,2,0,0,1,1,2.3330000000000002,3.3330000000000002,0,0,0,0,0,CHC,versus-finder.cgi?request=1&player_id1=polanc001jor&player_id2=taillo001jam&year_min=2022&year_max=2022&seasons_type=forall
Adley Rutschman,S,Jameson Taillon,R,2,1,0,0,0,0,0,1,1,0,0.5,0,0.5,0,0,0,0,0,CHC,versus-finder.cgi?request=1&player_id1=rutsch000adl&player_id2=taillo001jam&year_min=2022&year_max=2022&seasons_type=forall
Ketel Marte,S,Andrés Machado,R,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"",versus-finder.cgi?request=1&player_id1=marte-000ket&player_id2=machad002and&year_min=2022&year_max=2022&seasons_type=forall
Dansby Swanson,R,Andrés Machado,R,6,6,1,1,0,0,0,0,3,0.16700000000000001,0.16700000000000001,0.33300000000000002,0.5,0,0,0,0,0,"",versus-finder.cgi?request=1&player_id1=swanso001dan&player_id2=machad002and&year_min=2022&year_max=2022&seasons_type=forall
Christopher Morel,R,Andrés Machado,R,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",versus-finder.cgi?request=1&player_id1=morel-000chr&player_id2=machad002and&year_min=2022&year_max=2022&seasons_type=forall
Thairo Estrada,R,Andrés Machado,R,1,0,0,0,0,0,0,1,0,"",1,"","",0,0,0,0,0,"",versus-finder.cgi?request=1&player_id1=estrad000tha&player_id2=machad002and&year_min=2022&year_max=2022&seasons_type=forall
Pete Alonso,R,Andrés Machado,R,6,6,2,1,0,0,0,0,2,0.33300000000000002,0.33300000000000002,0.5,0.83299999999999996,0,0,0,0,1,"",versus-finder.cgi?request=1&player_id1=alonso000pet&player_id2=machad002and&year_min=2022&year_max=2022&seasons_type=forall
Nick Castellanos,R,Andrés Machado,R,3,3,1,1,0,0,1,0,1,0.33300000000000002,0.33300000000000002,0.66700000000000004,1,0,0,0,0,0,"",versus-finder.cgi?request=1&player_id1=castel002nic&player_id2=machad002and&year_min=2022&year_max=2022&seasons_type=forall
Brandon Nimmo,L,Andrés Machado,R,4,4,3,2,0,0,0,0,0,0.75,0.75,1.25,2,0,0,0,0,0,"",versus-finder.cgi?request=1&player_id1=nimmo-000bra&player_id2=machad002and&year_min=2022&year_max=2022&seasons_type=forall
Jeff McNeil,L,Andrés Machado,R,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",versus-finder.cgi?request=1&player_id1=mcneil000jef&player_id2=machad002and&year_min=2022&year_max=2022&seasons_type=forall
Jose Abreu,R,Alex Cobb,R,2,2,1,0,0,0,0,0,0,0.5,0.5,0.5,1,0,0,0,0,0,SFG,versus-finder.cgi?request=1&player_id1=abreu-009jos&player_id2=cobb--001ale&year_min=2022&year_max=2022&seasons_type=forall
Ketel Marte,S,Alex Cobb,R,9,8,1,1,0,0,0,1,0,0.125,0.222,0.25,0.47199999999999998,0,0,0,0,1,SFG,versus-finder.cgi?request=1&player_id1=marte-000ket&player_id2=cobb--001ale&year_min=2022&year_max=2022&seasons_type=forall
Dansby Swanson,R,Alex Cobb,R,3,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,SFG,versus-finder.cgi?request=1&player_id1=swanso001dan&player_id2=cobb--001ale&year_min=2022&year_max=2022&seasons_type=forall
Juan Soto,L,Alex Cobb,R,4,3,3,1,0,1,1,1,0,1,1,2.3330000000000002,3.3330000000000002,0,0,0,0,0,SFG,versus-finder.cgi?request=1&player_id1=soto--003jua&player_id2=cobb--001ale&year_min=2022&year_max=2022&seasons_type=forall
Christopher Morel,R,Alex Cobb,R,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,SFG,versus-finder.cgi?request=1&player_id1=morel-000chr&player_id2=cobb--001ale&year_min=2022&year_max=2022&seasons_type=forall
Jorge Polanco,S,Alex Cobb,R,3,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,SFG,versus-finder.cgi?request=1&player_id1=polanc001jor&player_id2=cobb--001ale&year_min=2022&year_max=2022&seasons_type=forall
Pete Alonso,R,Alex Cobb,R,5,5,2,0,0,1,3,0,0,0.4,0.4,1,1.4,0,0,0,0,0,SFG,versus-finder.cgi?request=1&player_id1=alonso000pet&player_id2=cobb--001ale&year_min=2022&year_max=2022&seasons_type=forall
Nick Castellanos,R,Alex Cobb,R,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,SFG,versus-finder.cgi?request=1&player_id1=castel002nic&player_id2=cobb--001ale&year_min=2022&year_max=2022&seasons_type=forall
Brandon Nimmo,L,Alex Cobb,R,3,3,2,0,0,0,0,0,1,0.66700000000000004,0.66700000000000004,0.66700000000000004,1.333,0,0,0,0,0,SFG,versus-finder.cgi?request=1&player_id1=nimmo-000bra&player_id2=cobb--001ale&year_min=2022&year_max=2022&seasons_type=forall
Jeff McNeil,L,Alex Cobb,R,6,6,2,1,0,0,2,0,0,0.33300000000000002,0.33300000000000002,0.5,0.83299999999999996,0,0,0,0,1,SFG,versus-finder.cgi?request=1&player_id1=mcneil000jef&player_id2=cobb--001ale&year_min=2022&year_max=2022&seasons_type=forall
Jose Abreu,R,Paul Blackburn,R,2,2,1,0,0,0,0,0,0,0.5,0.5,0.5,1,0,0,0,0,0,OAK,versus-finder.cgi?request=1&player_id1=abreu-009jos&player_id2=blackb000pau&year_min=2022&year_max=2022&seasons_type=forall
Randy Arozarena,R,Paul Blackburn,R,2,2,1,0,1,0,0,0,1,0.5,0.5,1.5,2,0,0,0,0,0,OAK,versus-finder.cgi?request=1&player_id1=arroza000ran&player_id2=blackb000pau&year_min=2022&year_max=2022&seasons_type=forall
Thairo Estrada,R,Paul Blackburn,R,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OAK,versus-finder.cgi?request=1&player_id1=estrad000tha&player_id2=blackb000pau&year_min=2022&year_max=2022&seasons_type=forall
Jose Abreu,R,Chad Kuhl,R,3,2,1,0,0,0,0,1,0,0.5,0.66700000000000004,0.5,1.167,0,0,0,0,0,"",versus-finder.cgi?request=1&player_id1=abreu-009jos&player_id2=kuhl--000cha&year_min=2022&year_max=2022&seasons_type=forall
Ketel Marte,S,Chad Kuhl,R,2,2,1,1,0,0,0,0,0,0.5,0.5,1,1.5,0,0,0,0,0,"",versus-finder.cgi?request=1&player_id1=marte-000ket&player_id2=kuhl--000cha&year_min=2022&year_max=2022&seasons_type=forall
Dansby Swanson,R,Chad Kuhl,R,6,6,4,0,0,0,1,0,2,0.66700000000000004,0.66700000000000004,0.66700000000000004,1.333,0,0,0,0,0,"",versus-finder.cgi?request=1&player_id1=swanso001dan&player_id2=kuhl--000cha&year_min=2022&year_max=2022&seasons_type=forall
Juan Soto,L,Chad Kuhl,R,9,7,1,1,0,0,0,2,1,0.14299999999999999,0.33300000000000002,0.28599999999999998,0.61899999999999999,0,0,0,0,0,"",versus-finder.cgi?request=1&player_id1=soto--003jua&player_id2=kuhl--000cha&year_min=2022&year_max=2022&seasons_type=forall
Thairo Estrada,R,Chad Kuhl,R,8,8,4,0,0,0,1,0,2,0.5,0.5,0.5,1,0,0,0,0,0,"",versus-finder.cgi?request=1&player_id1=estrad000tha&player_id2=kuhl--000cha&year_min=2022&year_max=2022&seasons_type=forall
Pete Alonso,R,Chad Kuhl,R,2,2,1,0,0,0,0,0,0,0.5,0.5,0.5,1,0,0,0,0,0,"",versus-finder.cgi?request=1&player_id1=alonso000pet&player_id2=kuhl--000cha&year_min=2022&year_max=2022&seasons_type=forall
Nick Castellanos,R,Chad Kuhl,R,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"",versus-finder.cgi?request=1&player_id1=castel002nic&player_id2=kuhl--000cha&year_min=2022&year_max=2022&seasons_type=forall
Brandon Nimmo,L,Chad Kuhl,R,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"",versus-finder.cgi?request=1&player_id1=nimmo-000bra&player_id2=kuhl--000cha&year_min=2022&year_max=2022&seasons_type=forall
Jeff McNeil,L,Chad Kuhl,R,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"",versus-finder.cgi?request=1&player_id1=mcneil000jef&player_id2=kuhl--000cha&year_min=2022&year_max=2022&seasons_type=forall
Sean Murphy,R,Chris Bassitt,R,3,3,2,1,0,0,0,0,0,0.66700000000000004,0.66700000000000004,1,1.667,0,0,0,0,0,TOR,versus-finder.cgi?request=1&player_id1=murphy006sea&player_id2=bassit000chr&year_min=2022&year_max=2022&seasons_type=forall
Ketel Marte,S,Chris Bassitt,R,3,3,1,1,0,0,0,0,0,0.33300000000000002,0.33300000000000002,0.66700000000000004,1,0,0,0,0,0,TOR,versus-finder.cgi?request=1&player_id1=marte-000ket&player_id2=bassit000chr&year_min=2022&year_max=2022&seasons_type=forall
Dansby Swanson,R,Chris Bassitt,R,8,7,1,0,0,1,1,1,3,0.14299999999999999,0.25,0.57099999999999995,0.82099999999999995,0,0,0,0,0,TOR,versus-finder.cgi?request=1&player_id1=swanso001dan&player_id2=bassit000chr&year_min=2022&year_max=2022&seasons_type=forall
Juan Soto,L,Chris Bassitt,R,3,3,2,0,0,0,0,0,1,0.66700000000000004,0.66700000000000004,0.66700000000000004,1.333,0,0,0,0,0,TOR,versus-finder.cgi?request=1&player_id1=soto--003jua&player_id2=bassit000chr&year_min=2022&year_max=2022&seasons_type=forall
Christopher Morel,R,Chris Bassitt,R,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,TOR,versus-finder.cgi?request=1&player_id1=morel-000chr&player_id2=bassit000chr&year_min=2022&year_max=2022&seasons_type=forall
Thairo Estrada,R,Chris Bassitt,R,6,5,0,0,0,0,0,1,1,0,0.16700000000000001,0,0.16700000000000001,0,0,0,0,0,TOR,versus-finder.cgi?request=1&player_id1=estrad000tha&player_id2=bassit000chr&year_min=2022&year_max=2022&seasons_type=forall
Nick Castellanos,R,Chris Bassitt,R,11,11,3,0,0,0,0,0,3,0.27300000000000002,0.27300000000000002,0.27300000000000002,0.54500000000000004,0,0,0,0,0,TOR,versus-finder.cgi?request=1&player_id1=castel002nic&player_id2=bassit000chr&year_min=2022&year_max=2022&seasons_type=forall
Juan Soto,L,Andrew Nardi,L,1,0,0,0,0,0,0,1,0,"",1,"","",0,0,0,0,0,FLA,versus-finder.cgi?request=1&player_id1=soto--003jua&player_id2=nardi-001and&year_min=2022&year_max=2022&seasons_type=forall
Randy Arozarena,R,Andrew Nardi,L,1,1,1,0,0,1,1,0,0,1,1,4,5,0,0,0,0,0,FLA,versus-finder.cgi?request=1&player_id1=arroza000ran&player_id2=nardi-001and&year_min=2022&year_max=2022&seasons_type=forall
Christopher Morel,R,Andrew Nardi,L,1,0,0,0,0,0,0,1,0,"",1,"","",0,0,0,0,0,FLA,versus-finder.cgi?request=1&player_id1=morel-000chr&player_id2=nardi-001and&year_min=2022&year_max=2022&seasons_type=forall
Pete Alonso,R,Andrew Nardi,L,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,FLA,versus-finder.cgi?request=1&player_id1=alonso000pet&player_id2=nardi-001and&year_min=2022&year_max=2022&seasons_type=forall
Brandon Nimmo,L,Andrew Nardi,L,2,1,0,0,0,0,0,1,1,0,0.5,0,0.5,0,0,0,0,0,FLA,versus-finder.cgi?request=1&player_id1=nimmo-000bra&player_id2=nardi-001and&year_min=2022&year_max=2022&seasons_type=forall
Jeff McNeil,L,Andrew Nardi,L,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,FLA,versus-finder.cgi?request=1&player_id1=mcneil000jef&player_id2=nardi-001and&year_min=2022&year_max=2022&seasons_type=forall
Ketel Marte,S,Wade Miley,L,3,3,2,0,0,0,1,0,0,0.66700000000000004,0.66700000000000004,0.66700000000000004,1.333,0,0,0,0,0,MIL,versus-finder.cgi?request=1&player_id1=marte-000ket&player_id2=miley-001wad&year_min=2022&year_max=2022&seasons_type=forall
Thairo Estrada,R,Wade Miley,L,2,2,1,0,0,0,1,0,0,0.5,0.5,0.5,1,0,0,0,0,0,MIL,versus-finder.cgi?request=1&player_id1=estrad000tha&player_id2=miley-001wad&year_min=2022&year_max=2022&seasons_type=forall
Dansby Swanson,R,Matt Strahm,L,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,PHI,versus-finder.cgi?request=1&player_id1=swanso001dan&player_id2=strahm000mat&year_min=2022&year_max=2022&seasons_type=forall
Jorge Polanco,S,Matt Strahm,L,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PHI,versus-finder.cgi?request=1&player_id1=polanc001jor&player_id2=strahm000mat&year_min=2022&year_max=2022&seasons_type=forall
Adley Rutschman,S,Matt Strahm,L,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PHI,versus-finder.cgi?request=1&player_id1=rutsch000adl&player_id2=strahm000mat&year_min=2022&year_max=2022&seasons_type=forall
Ketel Marte,S,Ranger Suárez,L,5,5,1,0,0,0,0,0,0,0.2,0.2,0.2,0.4,0,0,0,0,1,PHI,versus-finder.cgi?request=1&player_id1=marte-000ket&player_id2=suarez000ran&year_min=2022&year_max=2022&seasons_type=forall
Dansby Swanson,R,Ranger Suárez,L,15,15,2,0,0,0,1,0,5,0.13300000000000001,0.13300000000000001,0.13300000000000001,0.26700000000000002,0,0,0,0,1,PHI,versus-finder.cgi?request=1&player_id1=swanso001dan&player_id2=suarez000ran&year_min=2022&year_max=2022&seasons_type=forall
Juan Soto,L,Ranger Suárez,L,3,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,PHI,versus-finder.cgi?request=1&player_id1=soto--003jua&player_id2=suarez000ran&year_min=2022&year_max=2022&seasons_type=forall
Christopher Morel,R,Ranger Suárez,L,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PHI,versus-finder.cgi?request=1&player_id1=morel-000chr&player_id2=suarez000ran&year_min=2022&year_max=2022&seasons_type=forall
Thairo Estrada,R,Ranger Suárez,L,5,4,2,0,0,0,0,1,0,0.5,0.6,0.5,1.1000000000000001,0,0,0,0,1,PHI,versus-finder.cgi?request=1&player_id1=estrad000tha&player_id2=suarez000ran&year_min=2022&year_max=2022&seasons_type=forall
Pete Alonso,R,Ranger Suárez,L,5,4,0,0,0,0,1,1,1,0,0.2,0,0.2,0,0,0,0,0,PHI,versus-finder.cgi?request=1&player_id1=alonso000pet&player_id2=suarez000ran&year_min=2022&year_max=2022&seasons_type=forall
Brandon Nimmo,L,Ranger Suárez,L,5,4,1,0,0,0,0,0,0,0.25,0.25,0.25,0.5,1,0,0,0,0,PHI,versus-finder.cgi?request=1&player_id1=nimmo-000bra&player_id2=suarez000ran&year_min=2022&year_max=2022&seasons_type=forall
Jeff McNeil,L,Ranger Suárez,L,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PHI,versus-finder.cgi?request=1&player_id1=mcneil000jef&player_id2=suarez000ran&year_min=2022&year_max=2022&seasons_type=forall
Thairo Estrada,R,Tyler Holton,L,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,DET,versus-finder.cgi?request=1&player_id1=estrad000tha&player_id2=holton000tyl&year_min=2022&year_max=2022&seasons_type=forall
Randy Arozarena,R,Johan Oviedo,R,1,1,1,0,0,0,0,0,0,1,1,1,2,0,0,0,0,0,"",versus-finder.cgi?request=1&player_id1=arroza000ran&player_id2=oviedo000joh&year_min=2022&year_max=2022&seasons_type=forall
Christopher Morel,R,Johan Oviedo,R,6,6,1,0,0,0,1,0,4,0.16700000000000001,0.16700000000000001,0.16700000000000001,0.33300000000000002,0,0,0,0,0,"",versus-finder.cgi?request=1&player_id1=morel-000chr&player_id2=oviedo000joh&year_min=2022&year_max=2022&seasons_type=forall
Pete Alonso,R,Johan Oviedo,R,5,3,0,0,0,0,1,1,1,0,0.4,0,0.4,0,0,0,1,0,"",versus-finder.cgi?request=1&player_id1=alonso000pet&player_id2=oviedo000joh&year_min=2022&year_max=2022&seasons_type=forall
Nick Castellanos,R,Johan Oviedo,R,2,2,1,0,0,0,0,0,0,0.5,0.5,0.5,1,0,0,0,0,0,"",versus-finder.cgi?request=1&player_id1=castel002nic&player_id2=oviedo000joh&year_min=2022&year_max=2022&seasons_type=forall
Brandon Nimmo,L,Johan Oviedo,R,5,4,2,0,0,0,1,1,1,0.5,0.6,0.5,1.1000000000000001,0,0,0,0,0,"",versus-finder.cgi?request=1&player_id1=nimmo-000bra&player_id2=oviedo000joh&year_min=2022&year_max=2022&seasons_type=forall
Jeff McNeil,L,Johan Oviedo,R,4,2,1,0,0,0,2,2,1,0.5,0.75,0.5,1.25,0,0,0,0,0,"",versus-finder.cgi?request=1&player_id1=mcneil000jef&player_id2=oviedo000joh&year_min=2022&year_max=2022&seasons_type=forall
Dansby Swanson,R,Anthony DeSclafani,R,2,2,1,0,0,0,0,0,0,0.5,0.5,0.5,1,0,0,0,0,1,MIN,versus-finder.cgi?request=1&player_id1=swanso001dan&player_id2=descla001ant&year_min=2022&year_max=2022&seasons_type=forall
Pete Alonso,R,Anthony DeSclafani,R,3,3,1,0,0,0,0,0,1,0.33300000000000002,0.33300000000000002,0.33300000000000002,0.66700000000000004,0,0,0,0,0,MIN,versus-finder.cgi?request=1&player_id1=alonso000pet&player_id2=descla001ant&year_min=2022&year_max=2022&seasons_type=forall
Brandon Nimmo,L,Anthony DeSclafani,R,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MIN,versus-finder.cgi?request=1&player_id1=nimmo-000bra&player_id2=descla001ant&year_min=2022&year_max=2022&seasons_type=forall
Jeff McNeil,L,Anthony DeSclafani,R,3,3,1,1,0,0,0,0,1,0.33300000000000002,0.33300000000000002,0.66700000000000004,1,0,0,0,0,0,MIN,versus-finder.cgi?request=1&player_id1=mcneil000jef&player_id2=descla001ant&year_min=2022&year_max=2022&seasons_type=forall
Dansby Swanson,R,Zack Wheeler,R,8,8,2,0,0,0,1,0,2,0.25,0.25,0.25,0.5,0,0,0,0,0,PHI,versus-finder.cgi?request=1&player_id1=swanso001dan&player_id2=wheele001zac&year_min=2022&year_max=2022&seasons_type=forall
Juan Soto,L,Zack Wheeler,R,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PHI,versus-finder.cgi?request=1&player_id1=soto--003jua&player_id2=wheele001zac&year_min=2022&year_max=2022&seasons_type=forall
Christopher Morel,R,Zack Wheeler,R,4,4,2,1,0,1,1,0,1,0.5,0.5,1.5,2,0,0,0,0,0,PHI,versus-finder.cgi?request=1&player_id1=morel-000chr&player_id2=wheele001zac&year_min=2022&year_max=2022&seasons_type=forall
Pete Alonso,R,Zack Wheeler,R,11,8,3,1,0,0,0,2,1,0.375,0.54500000000000004,0.5,1.0449999999999999,0,0,1,1,0,PHI,versus-finder.cgi?request=1&player_id1=alonso000pet&player_id2=wheele001zac&year_min=2022&year_max=2022&seasons_type=forall
Brandon Nimmo,L,Zack Wheeler,R,9,8,2,1,0,1,1,1,1,0.25,0.33300000000000002,0.75,1.083,0,0,0,0,0,PHI,versus-finder.cgi?request=1&player_id1=nimmo-000bra&player_id2=wheele001zac&year_min=2022&year_max=2022&seasons_type=forall
Jeff McNeil,L,Zack Wheeler,R,8,7,2,0,0,0,1,1,1,0.28599999999999998,0.375,0.28599999999999998,0.66100000000000003,0,0,0,0,0,PHI,versus-finder.cgi?request=1&player_id1=mcneil000jef&player_id2=wheele001zac&year_min=2022&year_max=2022&seasons_type=forall
Ketel Marte,S,Mitch Keller,R,3,3,1,0,0,0,1,0,0,0.33300000000000002,0.33300000000000002,0.33300000000000002,0.66700000000000004,0,0,0,0,0,PIT,versus-finder.cgi?request=1&player_id1=marte-000ket&player_id2=keller000mit&year_min=2022&year_max=2022&seasons_type=forall
Dansby Swanson,R,Mitch Keller,R,3,2,1,1,0,0,3,1,0,0.5,0.66700000000000004,1,1.667,0,0,0,0,0,PIT,versus-finder.cgi?request=1&player_id1=swanso001dan&player_id2=keller000mit&year_min=2022&year_max=2022&seasons_type=forall
Juan Soto,L,Mitch Keller,R,6,6,3,1,0,0,1,0,1,0.5,0.5,0.66700000000000004,1.167,0,0,0,0,1,PIT,versus-finder.cgi?request=1&player_id1=soto--003jua&player_id2=keller000mit&year_min=2022&year_max=2022&seasons_type=forall
Randy Arozarena,R,Mitch Keller,R,3,3,1,0,0,0,0,0,0,0.33300000000000002,0.33300000000000002,0.33300000000000002,0.66700000000000004,0,0,0,0,0,PIT,versus-finder.cgi?request=1&player_id1=arroza000ran&player_id2=keller000mit&year_min=2022&year_max=2022&seasons_type=forall
Christopher Morel,R,Mitch Keller,R,3,2,1,1,0,0,2,1,0,0.5,0.66700000000000004,1,1.667,0,0,0,0,0,PIT,versus-finder.cgi?request=1&player_id1=morel-000chr&player_id2=keller000mit&year_min=2022&year_max=2022&seasons_type=forall
