Player,H_T,Pitcher,P_T,PA,AB,H,2B,3B,HR,RBI,BB,SO,BA,OBP,SLG,OPS,SH,SF,IBB,HBP,GIDP,Current Tm,Player-additional
Pete Alonso,R,John Brebbia,R,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,CHW,versus-finder.cgi?request=1&player_id1=alonso000pet&player_id2=brebbi000joh&year_min=2023&year_max=2023&seasons_type=forall
Nick Castellanos,R,John Brebbia,R,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHW,versus-finder.cgi?request=1&player_id1=castel002nic&player_id2=brebbi000joh&year_min=2023&year_max=2023&seasons_type=forall
Elly de la Cruz,S,Matthew Liberatore,L,2,1,0,0,0,0,0,1,0,0,0.5,0,0.5,0,0,0,0,0,STL,versus-finder.cgi?request=1&player_id1=delacr000ell&player_id2=libera000mat&year_min=2023&year_max=2023&seasons_type=forall
Dansby Swanson,R,Matthew Liberatore,L,2,2,1,0,0,0,1,0,0,0.5,0.5,0.5,1,0,0,0,0,0,STL,versus-finder.cgi?request=1&player_id1=swanso001dan&player_id2=libera000mat&year_min=2023&year_max=2023&seasons_type=forall
Juan Soto,L,Matthew Liberatore,L,1,1,1,1,0,0,0,0,0,1,1,2,3,0,0,0,0,0,STL,versus-finder.cgi?request=1&player_id1=soto--003jua&player_id2=libera000mat&year_min=2023&year_max=2023&seasons_type=forall
Randy Arozarena,R,Matthew Liberatore,L,3,3,1,0,0,0,0,0,0,0.333,0.333,0.333,0.667,0,0,0,0,0,STL,versus-finder.cgi?request=1&player_id1=arroza000ran&player_id2=libera000mat&year_min=2023&year_max=2023&seasons_type=forall
Christopher Morel,R,Matthew Liberatore,L,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,STL,versus-finder.cgi?request=1&player_id1=morel-000chr&player_id2=libera000mat&year_min=2023&year_max=2023&seasons_type=forall
Thairo Estrada,R,Matthew Liberatore,L,3,2,0,0,0,0,0,0,1,0,0.333,0,0.333,0,0,0,1,0,STL,versus-finder.cgi?request=1&player_id1=estrad000tha&player_id2=libera000mat&year_min=2023&year_max=2023&seasons_type=forall
Jorge Polanco,S,Matthew Liberatore,L,3,2,0,0,0,0,0,1,0,0,0.333,0,0.333,0,0,0,0,0,STL,versus-finder.cgi?request=1&player_id1=polanc001jor&player_id2=libera000mat&year_min=2023&year_max=2023&seasons_type=forall
Pete Alonso,R,Matthew Liberatore,L,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,STL,versus-finder.cgi?request=1&player_id1=alonso000pet&player_id2=libera000mat&year_min=2023&year_max=2023&seasons_type=forall
Brandon Nimmo,L,Matthew Liberatore,L,3,3,1,1,0,0,2,0,1,0.333,0.333,0.667,1,0,0,0,0,0,STL,versus-finder.cgi?request=1&player_id1=nimmo-000bra&player_id2=libera000mat&year_min=2023&year_max=2023&seasons_type=forall
Adley Rutschman,S,Fernando Cruz,R,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CIN,versus-finder.cgi?request=1&player_id1=rutsch000adl&player_id2=cruz--003fer&year_min=2023&year_max=2023&seasons_type=forall
Ketel Marte,S,Fernando Cruz,R,2,2,1,0,0,1,2,0,1,0.5,0.5,2,2.5,0,0,0,0,0,CIN,versus-finder.cgi?request=1&player_id1=marte-000ket&player_id2=cruz--003fer&year_min=2023&year_max=2023&seasons_type=forall
Dansby Swanson,R,Fernando Cruz,R,4,4,2,2,0,0,0,0,2,0.5,0.5,1,1.5,0,0,0,0,0,CIN,versus-finder.cgi?request=1&player_id1=swanso001dan&player_id2=cruz--003fer&year_min=2023&year_max=2023&seasons_type=forall
Randy Arozarena,R,Fernando Cruz,R,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CIN,versus-finder.cgi?request=1&player_id1=arroza000ran&player_id2=cruz--003fer&year_min=2023&year_max=2023&seasons_type=forall
Christopher Morel,R,Fernando Cruz,R,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,CIN,versus-finder.cgi?request=1&player_id1=morel-000chr&player_id2=cruz--003fer&year_min=2023&year_max=2023&seasons_type=forall
Jorge Polanco,S,Fernando Cruz,R,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,CIN,versus-finder.cgi?request=1&player_id1=polanc001jor&player_id2=cruz--003fer&year_min=2023&year_max=2023&seasons_type=forall
Pete Alonso,R,Fernando Cruz,R,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CIN,versus-finder.cgi?request=1&player_id1=alonso000pet&player_id2=cruz--003fer&year_min=2023&year_max=2023&seasons_type=forall
Nick Castellanos,R,Fernando Cruz,R,3,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,CIN,versus-finder.cgi?request=1&player_id1=castel002nic&player_id2=cruz--003fer&year_min=2023&year_max=2023&seasons_type=forall
Jeff McNeil,L,Fernando Cruz,R,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CIN,versus-finder.cgi?request=1&player_id1=mcneil000jef&player_id2=cruz--003fer&year_min=2023&year_max=2023&seasons_type=forall
Dansby Swanson,R,Jackson Stephens,R,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=swanso001dan&player_id2=stephe003jac&year_min=2023&year_max=2023&seasons_type=forall
Christopher Morel,R,Jackson Stephens,R,1,1,1,0,0,0,0,0,0,1,1,1,2,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=morel-000chr&player_id2=stephe003jac&year_min=2023&year_max=2023&seasons_type=forall
Nick Castellanos,R,Jackson Stephens,R,2,1,0,0,0,0,0,1,1,0,0.5,0,0.5,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=castel002nic&player_id2=stephe003jac&year_min=2023&year_max=2023&seasons_type=forall
Dansby Swanson,R,Tyler Kinley,R,2,2,1,1,0,0,0,0,0,0.5,0.5,1,1.5,0,0,0,0,0,COL,versus-finder.cgi?request=1&player_id1=swanso001dan&player_id2=kinley000tyl&year_min=2023&year_max=2023&seasons_type=forall
Juan Soto,L,Tyler Kinley,R,1,1,1,0,0,1,1,0,0,1,1,4,5,0,0,0,0,0,COL,versus-finder.cgi?request=1&player_id1=soto--003jua&player_id2=kinley000tyl&year_min=2023&year_max=2023&seasons_type=forall
Christopher Morel,R,Tyler Kinley,R,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,COL,versus-finder.cgi?request=1&player_id1=morel-000chr&player_id2=kinley000tyl&year_min=2023&year_max=2023&seasons_type=forall
Thairo Estrada,R,Tyler Kinley,R,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,COL,versus-finder.cgi?request=1&player_id1=estrad000tha&player_id2=kinley000tyl&year_min=2023&year_max=2023&seasons_type=forall
Adley Rutschman,S,Logan Gilbert,R,3,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,SEA,versus-finder.cgi?request=1&player_id1=rutsch000adl&player_id2=gilber000log&year_min=2023&year_max=2023&seasons_type=forall
Sean Murphy,R,Logan Gilbert,R,3,3,1,0,0,0,0,0,2,0.333,0.333,0.333,0.667,0,0,0,0,0,SEA,versus-finder.cgi?request=1&player_id1=murphy006sea&player_id2=gilber000log&year_min=2023&year_max=2023&seasons_type=forall
Jose Abreu,R,Logan Gilbert,R,3,3,1,0,0,0,0,0,0,0.333,0.333,0.333,0.667,0,0,0,0,0,SEA,versus-finder.cgi?request=1&player_id1=abreu-009jos&player_id2=gilber000log&year_min=2023&year_max=2023&seasons_type=forall
Ketel Marte,S,Logan Gilbert,R,3,3,3,0,0,0,0,0,0,1,1,1,2,0,0,0,0,0,SEA,versus-finder.cgi?request=1&player_id1=marte-000ket&player_id2=gilber000log&year_min=2023&year_max=2023&seasons_type=forall
Elly de la Cruz,S,Logan Gilbert,R,3,2,0,0,0,0,0,1,0,0,0.333,0,0.333,0,0,0,0,0,SEA,versus-finder.cgi?request=1&player_id1=delacr000ell&player_id2=gilber000log&year_min=2023&year_max=2023&seasons_type=forall
Juan Soto,L,Logan Gilbert,R,6,6,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,SEA,versus-finder.cgi?request=1&player_id1=soto--003jua&player_id2=gilber000log&year_min=2023&year_max=2023&seasons_type=forall
Pete Alonso,R,Logan Gilbert,R,3,3,1,1,0,0,0,0,1,0.333,0.333,0.667,1,0,0,0,0,0,SEA,versus-finder.cgi?request=1&player_id1=alonso000pet&player_id2=gilber000log&year_min=2023&year_max=2023&seasons_type=forall
Nick Castellanos,R,Logan Gilbert,R,3,3,2,0,0,1,3,0,0,0.667,0.667,1.667,2.333,0,0,0,0,0,SEA,versus-finder.cgi?request=1&player_id1=castel002nic&player_id2=gilber000log&year_min=2023&year_max=2023&seasons_type=forall
Brandon Nimmo,L,Logan Gilbert,R,3,3,1,0,0,1,1,0,1,0.333,0.333,1.333,1.667,0,0,0,0,0,SEA,versus-finder.cgi?request=1&player_id1=nimmo-000bra&player_id2=gilber000log&year_min=2023&year_max=2023&seasons_type=forall
Jeff McNeil,L,Logan Gilbert,R,3,3,1,0,0,0,0,0,0,0.333,0.333,0.333,0.667,0,0,0,0,0,SEA,versus-finder.cgi?request=1&player_id1=mcneil000jef&player_id2=gilber000log&year_min=2023&year_max=2023&seasons_type=forall
Adley Rutschman,S,Justin Topa,R,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,MIN,versus-finder.cgi?request=1&player_id1=rutsch000adl&player_id2=topa--000jus&year_min=2023&year_max=2023&seasons_type=forall
Sean Murphy,R,Justin Topa,R,2,2,1,0,0,0,0,0,0,0.5,0.5,0.5,1,0,0,0,0,0,MIN,versus-finder.cgi?request=1&player_id1=murphy006sea&player_id2=topa--000jus&year_min=2023&year_max=2023&seasons_type=forall
Jose Abreu,R,Justin Topa,R,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,MIN,versus-finder.cgi?request=1&player_id1=abreu-009jos&player_id2=topa--000jus&year_min=2023&year_max=2023&seasons_type=forall
Ketel Marte,S,Justin Topa,R,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MIN,versus-finder.cgi?request=1&player_id1=marte-000ket&player_id2=topa--000jus&year_min=2023&year_max=2023&seasons_type=forall
Dansby Swanson,R,Justin Topa,R,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MIN,versus-finder.cgi?request=1&player_id1=swanso001dan&player_id2=topa--000jus&year_min=2023&year_max=2023&seasons_type=forall
Juan Soto,L,Justin Topa,R,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MIN,versus-finder.cgi?request=1&player_id1=soto--003jua&player_id2=topa--000jus&year_min=2023&year_max=2023&seasons_type=forall
Pete Alonso,R,Justin Topa,R,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MIN,versus-finder.cgi?request=1&player_id1=alonso000pet&player_id2=topa--000jus&year_min=2023&year_max=2023&seasons_type=forall
Nick Castellanos,R,Justin Topa,R,2,2,1,0,0,0,0,0,0,0.5,0.5,0.5,1,0,0,0,0,0,MIN,versus-finder.cgi?request=1&player_id1=castel002nic&player_id2=topa--000jus&year_min=2023&year_max=2023&seasons_type=forall
Jose Abreu,R,Kyle Wright,R,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=abreu-009jos&player_id2=wright003kyl&year_min=2023&year_max=2023&seasons_type=forall
Dansby Swanson,R,Kyle Wright,R,2,1,0,0,0,0,0,0,0,0,0.5,0,0.5,0,0,0,1,0,,versus-finder.cgi?request=1&player_id1=swanso001dan&player_id2=wright003kyl&year_min=2023&year_max=2023&seasons_type=forall
Nick Castellanos,R,Kyle Wright,R,4,3,1,0,0,0,1,1,2,0.333,0.5,0.333,0.833,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=castel002nic&player_id2=wright003kyl&year_min=2023&year_max=2023&seasons_type=forall
Jose Abreu,R,Marco Gonzales,L,3,1,0,0,0,0,0,2,1,0,0.667,0,0.667,0,0,0,0,0,PIT,versus-finder.cgi?request=1&player_id1=abreu-009jos&player_id2=gonzal013mar&year_min=2023&year_max=2023&seasons_type=forall
Nick Castellanos,R,Marco Gonzales,L,2,2,1,0,0,0,0,0,0,0.5,0.5,0.5,1,0,0,0,0,0,PIT,versus-finder.cgi?request=1&player_id1=castel002nic&player_id2=gonzal013mar&year_min=2023&year_max=2023&seasons_type=forall
Adley Rutschman,S,John Schreiber,R,4,4,2,0,0,1,2,0,0,0.5,0.5,1.25,1.75,0,0,0,0,1,KCR,versus-finder.cgi?request=1&player_id1=rutsch000adl&player_id2=schrei002joh&year_min=2023&year_max=2023&seasons_type=forall
Sean Murphy,R,John Schreiber,R,1,1,1,0,0,0,1,0,0,1,1,1,2,0,0,0,0,0,KCR,versus-finder.cgi?request=1&player_id1=murphy006sea&player_id2=schrei002joh&year_min=2023&year_max=2023&seasons_type=forall
Randy Arozarena,R,John Schreiber,R,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KCR,versus-finder.cgi?request=1&player_id1=arroza000ran&player_id2=schrei002joh&year_min=2023&year_max=2023&seasons_type=forall
Adley Rutschman,S,Patrick Corbin,L,3,3,2,0,0,1,3,0,0,0.667,0.667,1.667,2.333,0,0,0,0,0,WSN,versus-finder.cgi?request=1&player_id1=rutsch000adl&player_id2=corbin001pat&year_min=2023&year_max=2023&seasons_type=forall
Sean Murphy,R,Patrick Corbin,L,4,3,0,0,0,0,0,1,1,0,0.25,0,0.25,0,0,0,0,0,WSN,versus-finder.cgi?request=1&player_id1=murphy006sea&player_id2=corbin001pat&year_min=2023&year_max=2023&seasons_type=forall
Jose Abreu,R,Patrick Corbin,L,3,2,1,1,0,0,0,1,0,0.5,0.667,1,1.667,0,0,0,0,0,WSN,versus-finder.cgi?request=1&player_id1=abreu-009jos&player_id2=corbin001pat&year_min=2023&year_max=2023&seasons_type=forall
Ketel Marte,S,Patrick Corbin,L,4,3,2,1,0,0,0,1,0,0.667,0.75,1,1.75,0,0,0,0,0,WSN,versus-finder.cgi?request=1&player_id1=marte-000ket&player_id2=corbin001pat&year_min=2023&year_max=2023&seasons_type=forall
Elly de la Cruz,S,Patrick Corbin,L,6,6,4,0,0,1,1,0,1,0.667,0.667,1.167,1.833,0,0,0,0,0,WSN,versus-finder.cgi?request=1&player_id1=delacr000ell&player_id2=corbin001pat&year_min=2023&year_max=2023&seasons_type=forall
Dansby Swanson,R,Patrick Corbin,L,3,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,WSN,versus-finder.cgi?request=1&player_id1=swanso001dan&player_id2=corbin001pat&year_min=2023&year_max=2023&seasons_type=forall
Juan Soto,L,Patrick Corbin,L,3,1,0,0,0,0,0,2,1,0,0.667,0,0.667,0,0,0,0,0,WSN,versus-finder.cgi?request=1&player_id1=soto--003jua&player_id2=corbin001pat&year_min=2023&year_max=2023&seasons_type=forall
Randy Arozarena,R,Patrick Corbin,L,3,3,1,0,0,0,0,0,0,0.333,0.333,0.333,0.667,0,0,0,0,0,WSN,versus-finder.cgi?request=1&player_id1=arroza000ran&player_id2=corbin001pat&year_min=2023&year_max=2023&seasons_type=forall
Thairo Estrada,R,Patrick Corbin,L,3,3,1,0,0,0,0,0,1,0.333,0.333,0.333,0.667,0,0,0,0,0,WSN,versus-finder.cgi?request=1&player_id1=estrad000tha&player_id2=corbin001pat&year_min=2023&year_max=2023&seasons_type=forall
Jorge Polanco,S,Patrick Corbin,L,3,3,3,0,0,1,2,0,0,1,1,2,3,0,0,0,0,0,WSN,versus-finder.cgi?request=1&player_id1=polanc001jor&player_id2=corbin001pat&year_min=2023&year_max=2023&seasons_type=forall
Pete Alonso,R,Patrick Corbin,L,8,7,1,0,0,0,1,0,1,0.143,0.125,0.143,0.268,0,1,0,0,1,WSN,versus-finder.cgi?request=1&player_id1=alonso000pet&player_id2=corbin001pat&year_min=2023&year_max=2023&seasons_type=forall
Nick Castellanos,R,Patrick Corbin,L,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,WSN,versus-finder.cgi?request=1&player_id1=castel002nic&player_id2=corbin001pat&year_min=2023&year_max=2023&seasons_type=forall
Brandon Nimmo,L,Patrick Corbin,L,9,8,3,0,0,1,1,0,1,0.375,0.444,0.75,1.194,0,0,0,1,0,WSN,versus-finder.cgi?request=1&player_id1=nimmo-000bra&player_id2=corbin001pat&year_min=2023&year_max=2023&seasons_type=forall
Jeff McNeil,L,Patrick Corbin,L,9,8,1,0,0,0,1,0,1,0.125,0.125,0.125,0.25,1,0,0,0,0,WSN,versus-finder.cgi?request=1&player_id1=mcneil000jef&player_id2=corbin001pat&year_min=2023&year_max=2023&seasons_type=forall
Jose Abreu,R,Ross Stripling,R,2,2,1,0,0,0,1,0,0,0.5,0.5,0.5,1,0,0,0,0,0,OAK,versus-finder.cgi?request=1&player_id1=abreu-009jos&player_id2=stripl000tho&year_min=2023&year_max=2023&seasons_type=forall
Ketel Marte,S,Ross Stripling,R,2,1,0,0,0,0,0,1,0,0,0.5,0,0.5,0,0,0,0,0,OAK,versus-finder.cgi?request=1&player_id1=marte-000ket&player_id2=stripl000tho&year_min=2023&year_max=2023&seasons_type=forall
Elly de la Cruz,S,Ross Stripling,R,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OAK,versus-finder.cgi?request=1&player_id1=delacr000ell&player_id2=stripl000tho&year_min=2023&year_max=2023&seasons_type=forall
Randy Arozarena,R,Ross Stripling,R,3,3,1,1,0,0,0,0,0,0.333,0.333,0.667,1,0,0,0,0,0,OAK,versus-finder.cgi?request=1&player_id1=arroza000ran&player_id2=stripl000tho&year_min=2023&year_max=2023&seasons_type=forall
Pete Alonso,R,Ross Stripling,R,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OAK,versus-finder.cgi?request=1&player_id1=alonso000pet&player_id2=stripl000tho&year_min=2023&year_max=2023&seasons_type=forall
Nick Castellanos,R,Ross Stripling,R,2,2,1,0,0,0,0,0,0,0.5,0.5,0.5,1,0,0,0,0,0,OAK,versus-finder.cgi?request=1&player_id1=castel002nic&player_id2=stripl000tho&year_min=2023&year_max=2023&seasons_type=forall
Brandon Nimmo,L,Ross Stripling,R,3,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,OAK,versus-finder.cgi?request=1&player_id1=nimmo-000bra&player_id2=stripl000tho&year_min=2023&year_max=2023&seasons_type=forall
Jeff McNeil,L,Ross Stripling,R,3,3,2,0,0,0,0,0,1,0.667,0.667,0.667,1.333,0,0,0,0,0,OAK,versus-finder.cgi?request=1&player_id1=mcneil000jef&player_id2=stripl000tho&year_min=2023&year_max=2023&seasons_type=forall
Adley Rutschman,S,Dylan Cease,R,4,3,1,0,0,0,0,1,0,0.333,0.5,0.333,0.833,0,0,1,0,0,SDP,versus-finder.cgi?request=1&player_id1=rutsch000adl&player_id2=cease-000dyl&year_min=2023&year_max=2023&seasons_type=forall
Jose Abreu,R,Dylan Cease,R,6,5,1,0,0,0,0,1,2,0.2,0.333,0.2,0.533,0,0,0,0,0,SDP,versus-finder.cgi?request=1&player_id1=abreu-009jos&player_id2=cease-000dyl&year_min=2023&year_max=2023&seasons_type=forall
Juan Soto,L,Dylan Cease,R,3,2,1,0,0,0,0,1,0,0.5,0.667,0.5,1.167,0,0,1,0,0,SDP,versus-finder.cgi?request=1&player_id1=soto--003jua&player_id2=cease-000dyl&year_min=2023&year_max=2023&seasons_type=forall
Randy Arozarena,R,Dylan Cease,R,5,4,1,0,0,1,2,1,1,0.25,0.4,1,1.4,0,0,0,0,0,SDP,versus-finder.cgi?request=1&player_id1=arroza000ran&player_id2=cease-000dyl&year_min=2023&year_max=2023&seasons_type=forall
Jorge Polanco,S,Dylan Cease,R,6,5,1,0,0,0,0,1,2,0.2,0.333,0.2,0.533,0,0,0,0,0,SDP,versus-finder.cgi?request=1&player_id1=polanc001jor&player_id2=cease-000dyl&year_min=2023&year_max=2023&seasons_type=forall
Adley Rutschman,S,Adam Wainwright,R,3,1,0,0,0,0,0,2,0,0,0.667,0,0.667,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=rutsch000adl&player_id2=wainwr001ada&year_min=2023&year_max=2023&seasons_type=forall
Jose Abreu,R,Adam Wainwright,R,2,1,1,1,0,0,2,1,0,1,1,2,3,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=abreu-009jos&player_id2=wainwr001ada&year_min=2023&year_max=2023&seasons_type=forall
Ketel Marte,S,Adam Wainwright,R,3,3,2,0,0,0,0,0,0,0.667,0.667,0.667,1.333,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=marte-000ket&player_id2=wainwr001ada&year_min=2023&year_max=2023&seasons_type=forall
Elly de la Cruz,S,Adam Wainwright,R,3,2,2,0,0,0,1,1,0,1,1,1,2,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=delacr000ell&player_id2=wainwr001ada&year_min=2023&year_max=2023&seasons_type=forall
Dansby Swanson,R,Adam Wainwright,R,5,4,2,0,0,0,0,1,0,0.5,0.6,0.5,1.1,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=swanso001dan&player_id2=wainwr001ada&year_min=2023&year_max=2023&seasons_type=forall
Juan Soto,L,Adam Wainwright,R,3,3,1,0,0,0,0,0,0,0.333,0.333,0.333,0.667,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=soto--003jua&player_id2=wainwr001ada&year_min=2023&year_max=2023&seasons_type=forall
Christopher Morel,R,Adam Wainwright,R,5,4,3,0,0,0,1,1,0,0.75,0.8,0.75,1.55,0,0,0,0,1,,versus-finder.cgi?request=1&player_id1=morel-000chr&player_id2=wainwr001ada&year_min=2023&year_max=2023&seasons_type=forall
Pete Alonso,R,Adam Wainwright,R,3,3,1,0,0,1,2,0,0,0.333,0.333,1.333,1.667,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=alonso000pet&player_id2=wainwr001ada&year_min=2023&year_max=2023&seasons_type=forall
Brandon Nimmo,L,Adam Wainwright,R,6,4,2,0,0,1,1,2,0,0.5,0.667,1.25,1.917,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=nimmo-000bra&player_id2=wainwr001ada&year_min=2023&year_max=2023&seasons_type=forall
Jeff McNeil,L,Adam Wainwright,R,6,6,1,1,0,0,0,0,0,0.167,0.167,0.333,0.5,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=mcneil000jef&player_id2=wainwr001ada&year_min=2023&year_max=2023&seasons_type=forall
Ketel Marte,S,Jesse Chavez,R,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=marte-000ket&player_id2=chavez001jes&year_min=2023&year_max=2023&seasons_type=forall
Nick Castellanos,R,Jesse Chavez,R,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=castel002nic&player_id2=chavez001jes&year_min=2023&year_max=2023&seasons_type=forall
Adley Rutschman,S,Erik Swanson,R,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TOR,versus-finder.cgi?request=1&player_id1=rutsch000adl&player_id2=swanso004eri&year_min=2023&year_max=2023&seasons_type=forall
Ketel Marte,S,Erik Swanson,R,2,2,1,1,0,0,3,0,0,0.5,0.5,1,1.5,0,0,0,0,0,TOR,versus-finder.cgi?request=1&player_id1=marte-000ket&player_id2=swanso004eri&year_min=2023&year_max=2023&seasons_type=forall
Randy Arozarena,R,Erik Swanson,R,2,1,0,0,0,0,0,1,0,0,0.5,0,0.5,0,0,0,0,1,TOR,versus-finder.cgi?request=1&player_id1=arroza000ran&player_id2=swanso004eri&year_min=2023&year_max=2023&seasons_type=forall
Christopher Morel,R,Erik Swanson,R,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TOR,versus-finder.cgi?request=1&player_id1=morel-000chr&player_id2=swanso004eri&year_min=2023&year_max=2023&seasons_type=forall
Thairo Estrada,R,Erik Swanson,R,1,1,1,1,0,0,2,0,0,1,1,2,3,0,0,0,0,0,TOR,versus-finder.cgi?request=1&player_id1=estrad000tha&player_id2=swanso004eri&year_min=2023&year_max=2023&seasons_type=forall
Pete Alonso,R,Erik Swanson,R,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TOR,versus-finder.cgi?request=1&player_id1=alonso000pet&player_id2=swanso004eri&year_min=2023&year_max=2023&seasons_type=forall
Nick Castellanos,R,Erik Swanson,R,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,TOR,versus-finder.cgi?request=1&player_id1=castel002nic&player_id2=swanso004eri&year_min=2023&year_max=2023&seasons_type=forall
Brandon Nimmo,L,Erik Swanson,R,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,TOR,versus-finder.cgi?request=1&player_id1=nimmo-000bra&player_id2=swanso004eri&year_min=2023&year_max=2023&seasons_type=forall
Dansby Swanson,R,Jake Reed,R,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,versus-finder.cgi?request=1&player_id1=swanso001dan&player_id2=reed--002jac&year_min=2023&year_max=2023&seasons_type=forall
Adley Rutschman,S,Alex Vesia,L,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,LAD,versus-finder.cgi?request=1&player_id1=rutsch000adl&player_id2=vesia-000ale&year_min=2023&year_max=2023&seasons_type=forall
Sean Murphy,R,Alex Vesia,L,2,1,0,0,0,0,0,1,0,0,0.5,0,0.5,0,0,0,0,0,LAD,versus-finder.cgi?request=1&player_id1=murphy006sea&player_id2=vesia-000ale&year_min=2023&year_max=2023&seasons_type=forall
Ketel Marte,S,Alex Vesia,L,3,3,1,1,0,0,0,0,0,0.333,0.333,0.667,1,0,0,0,0,0,LAD,versus-finder.cgi?request=1&player_id1=marte-000ket&player_id2=vesia-000ale&year_min=2023&year_max=2023&seasons_type=forall
Elly de la Cruz,S,Alex Vesia,L,2,2,1,0,0,0,0,0,1,0.5,0.5,0.5,1,0,0,0,0,0,LAD,versus-finder.cgi?request=1&player_id1=delacr000ell&player_id2=vesia-000ale&year_min=2023&year_max=2023&seasons_type=forall
Juan Soto,L,Alex Vesia,L,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,LAD,versus-finder.cgi?request=1&player_id1=soto--003jua&player_id2=vesia-000ale&year_min=2023&year_max=2023&seasons_type=forall
Thairo Estrada,R,Alex Vesia,L,3,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,LAD,versus-finder.cgi?request=1&player_id1=estrad000tha&player_id2=vesia-000ale&year_min=2023&year_max=2023&seasons_type=forall
Brandon Nimmo,L,Alex Vesia,L,4,4,2,0,0,0,0,0,0,0.5,0.5,0.5,1,0,0,0,0,0,LAD,versus-finder.cgi?request=1&player_id1=nimmo-000bra&player_id2=vesia-000ale&year_min=2023&year_max=2023&seasons_type=forall
Jeff McNeil,L,Alex Vesia,L,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LAD,versus-finder.cgi?request=1&player_id1=mcneil000jef&player_id2=vesia-000ale&year_min=2023&year_max=2023&seasons_type=forall
Adley Rutschman,S,Josiah Gray,R,6,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,WSN,versus-finder.cgi?request=1&player_id1=rutsch000adl&player_id2=gray--004jos&year_min=2023&year_max=2023&seasons_type=forall
